participantId,group,lecture_type,practice_type,trialId,responseId,responsePrompt,answer,answer_num,answer_scored,scale_type,question_label,reverse,duration,cleanedDuration
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,2,2,5,TSI,Video was boring,TRUE,19390,19390
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,3,3,3,TSI,Enjoyed learning new things,FALSE,19390,19390
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,6,6,6,TSI,Enjoyed this session,FALSE,19390,19390
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,5,5,5,TSI,Fun to learn about statistics this way,FALSE,19390,19390
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,4,4,4,TSI,Video was fun,FALSE,19390,19390
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,3,3,4,TSI,Session was boring,TRUE,19390,19390
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,5,5,5,TSI,Session was fun,FALSE,19390,19390
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,6,6,TSI,Session was interesting,FALSE,19390,19390
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,futureInterestSurvey,interest_any_study,NA,4,4,4,FutureInterest,Interested in any study,FALSE,16881,16881
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,4,4,4,FutureInterest,Interested in a dynamic visualization study,FALSE,16881,16881
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,futureInterestSurvey,interest_statistics_study,NA,5,5,5,FutureInterest,Interested in a statistics study,FALSE,16881,16881
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,6,6,6,MSI,Enjoyed learning about correlation and slope,FALSE,11011,11011
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",6,6,6,MSI,Excited about correlation and slope,FALSE,11011,11011
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,5,5,MSI,Correlation and slope are interesting,FALSE,11011,11011
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,5,5,MSI,Statistics is interesting,FALSE,11011,11011
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,6,6,1,TSI,Video was boring,TRUE,22076,22076
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,6,6,6,TSI,Enjoyed learning new things,FALSE,22076,22076
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,6,6,6,TSI,Enjoyed this session,FALSE,22076,22076
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,6,6,6,TSI,Fun to learn about statistics this way,FALSE,22076,22076
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,6,6,6,TSI,Video was fun,FALSE,22076,22076
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,3,3,4,TSI,Session was boring,TRUE,22076,22076
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,6,6,6,TSI,Session was fun,FALSE,22076,22076
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,6,6,TSI,Session was interesting,FALSE,22076,22076
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,10147,10147
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,10147,10147
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,futureInterestSurvey,interest_statistics_study,NA,6,6,6,FutureInterest,Interested in a statistics study,FALSE,10147,10147
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,6,6,6,MSI,Enjoyed learning about correlation and slope,FALSE,17533,17533
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",6,6,6,MSI,Excited about correlation and slope,FALSE,17533,17533
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,6,6,6,MSI,Correlation and slope are interesting,FALSE,17533,17533
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,5,5,MSI,Statistics is interesting,FALSE,17533,17533
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,1,1,6,TSI,Video was boring,TRUE,24487,24487
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,6,6,6,TSI,Enjoyed learning new things,FALSE,24487,24487
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,6,6,6,TSI,Enjoyed this session,FALSE,24487,24487
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,6,6,6,TSI,Fun to learn about statistics this way,FALSE,24487,24487
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,6,6,6,TSI,Video was fun,FALSE,24487,24487
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,1,1,6,TSI,Session was boring,TRUE,24487,24487
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,6,6,6,TSI,Session was fun,FALSE,24487,24487
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,6,6,TSI,Session was interesting,FALSE,24487,24487
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,futureInterestSurvey,interest_any_study,NA,5,5,5,FutureInterest,Interested in any study,FALSE,11268,11268
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,5,5,5,FutureInterest,Interested in a dynamic visualization study,FALSE,11268,11268
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,futureInterestSurvey,interest_statistics_study,NA,5,5,5,FutureInterest,Interested in a statistics study,FALSE,11268,11268
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,4,4,4,MSI,Enjoyed learning about correlation and slope,FALSE,15666,15666
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",3,3,3,MSI,Excited about correlation and slope,FALSE,15666,15666
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,4,4,4,MSI,Correlation and slope are interesting,FALSE,15666,15666
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,5,5,MSI,Statistics is interesting,FALSE,15666,15666
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,3,3,4,TSI,Video was boring,TRUE,20962,20962
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,4,4,4,TSI,Enjoyed learning new things,FALSE,20962,20962
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,4,4,4,TSI,Enjoyed this session,FALSE,20962,20962
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,4,4,4,TSI,Fun to learn about statistics this way,FALSE,20962,20962
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,4,4,4,TSI,Video was fun,FALSE,20962,20962
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,3,3,4,TSI,Session was boring,TRUE,20962,20962
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,4,4,4,TSI,Session was fun,FALSE,20962,20962
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,4,4,4,TSI,Session was interesting,FALSE,20962,20962
69b64051157b8364c2a0afa6,CP,Control,PlotWise,futureInterestSurvey,interest_any_study,NA,5,5,5,FutureInterest,Interested in any study,FALSE,8303,8303
69b64051157b8364c2a0afa6,CP,Control,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,5,5,5,FutureInterest,Interested in a dynamic visualization study,FALSE,8303,8303
69b64051157b8364c2a0afa6,CP,Control,PlotWise,futureInterestSurvey,interest_statistics_study,NA,3,3,3,FutureInterest,Interested in a statistics study,FALSE,8303,8303
69b64051157b8364c2a0afa6,CP,Control,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,5,5,MSI,Enjoyed learning about correlation and slope,FALSE,8388,8388
69b64051157b8364c2a0afa6,CP,Control,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",3,3,3,MSI,Excited about correlation and slope,FALSE,8388,8388
69b64051157b8364c2a0afa6,CP,Control,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,5,5,MSI,Correlation and slope are interesting,FALSE,8388,8388
69b64051157b8364c2a0afa6,CP,Control,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,4,4,4,MSI,Statistics is interesting,FALSE,8388,8388
69b64051157b8364c2a0afa6,CP,Control,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,4,4,3,TSI,Video was boring,TRUE,12732,12732
69b64051157b8364c2a0afa6,CP,Control,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,6,6,6,TSI,Enjoyed learning new things,FALSE,12732,12732
69b64051157b8364c2a0afa6,CP,Control,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,5,5,5,TSI,Enjoyed this session,FALSE,12732,12732
69b64051157b8364c2a0afa6,CP,Control,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,5,5,5,TSI,Fun to learn about statistics this way,FALSE,12732,12732
69b64051157b8364c2a0afa6,CP,Control,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,3,3,3,TSI,Video was fun,FALSE,12732,12732
69b64051157b8364c2a0afa6,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,2,2,5,TSI,Session was boring,TRUE,12732,12732
69b64051157b8364c2a0afa6,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,4,4,4,TSI,Session was fun,FALSE,12732,12732
69b64051157b8364c2a0afa6,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,5,5,5,TSI,Session was interesting,FALSE,12732,12732
69baaee936d901eb8e30d457,CP,Control,PlotWise,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,8889,8889
69baaee936d901eb8e30d457,CP,Control,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,8889,8889
69baaee936d901eb8e30d457,CP,Control,PlotWise,futureInterestSurvey,interest_statistics_study,NA,6,6,6,FutureInterest,Interested in a statistics study,FALSE,8889,8889
69baaee936d901eb8e30d457,CP,Control,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,5,5,MSI,Enjoyed learning about correlation and slope,FALSE,13478,13478
69baaee936d901eb8e30d457,CP,Control,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",4,4,4,MSI,Excited about correlation and slope,FALSE,13478,13478
69baaee936d901eb8e30d457,CP,Control,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,5,5,MSI,Correlation and slope are interesting,FALSE,13478,13478
69baaee936d901eb8e30d457,CP,Control,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,6,6,6,MSI,Statistics is interesting,FALSE,13478,13478
69baaee936d901eb8e30d457,CP,Control,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,2,2,5,TSI,Video was boring,TRUE,14688,14688
69baaee936d901eb8e30d457,CP,Control,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,6,6,6,TSI,Enjoyed learning new things,FALSE,14688,14688
69baaee936d901eb8e30d457,CP,Control,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,5,5,5,TSI,Enjoyed this session,FALSE,14688,14688
69baaee936d901eb8e30d457,CP,Control,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,6,6,6,TSI,Fun to learn about statistics this way,FALSE,14688,14688
69baaee936d901eb8e30d457,CP,Control,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,6,6,6,TSI,Video was fun,FALSE,14688,14688
69baaee936d901eb8e30d457,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,1,1,6,TSI,Session was boring,TRUE,14688,14688
69baaee936d901eb8e30d457,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,6,6,6,TSI,Session was fun,FALSE,14688,14688
69baaee936d901eb8e30d457,CP,Control,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,6,6,TSI,Session was interesting,FALSE,14688,14688
69dbb8b904dd49c3acdc5571,CP,Control,PlotWise,futureInterestSurvey,interest_any_study,NA,5,5,5,FutureInterest,Interested in any study,FALSE,45260,45260
69dbb8b904dd49c3acdc5571,CP,Control,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,45260,45260
69dbb8b904dd49c3acdc5571,CP,Control,PlotWise,futureInterestSurvey,interest_statistics_study,NA,6,6,6,FutureInterest,Interested in a statistics study,FALSE,45260,45260
69dbb8b904dd49c3acdc5571,CP,Control,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,6,6,6,MSI,Enjoyed learning about correlation and slope,FALSE,24495,24495
69dbb8b904dd49c3acdc5571,CP,Control,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",6,6,6,MSI,Excited about correlation and slope,FALSE,24495,24495
69dbb8b904dd49c3acdc5571,CP,Control,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,6,6,6,MSI,Correlation and slope are interesting,FALSE,24495,24495
69dbb8b904dd49c3acdc5571,CP,Control,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,6,6,6,MSI,Statistics is interesting,FALSE,24495,24495
69dbb8b904dd49c3acdc5571,CP,Control,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,1,1,6,TSI,Video was boring,TRUE,68590,68590
