participantId,group,lecture_type,practice_type,trialId,responseId,stat_type,answer,answer_num,correct_answer,abs_error,abs_error_no_extreme,extreme_entry,value_sign,sign_error,duration,cleanedDuration,parameters_imgLabel
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,guess-correlation-8,stat_guess,correlation,-.6,-0.6,-0.26,0.33999999999999997,0.33999999999999997,FALSE,negative,FALSE,14664,14664,"slope = -0.16, correlation = -0.26"
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,guess-slope-1,stat_guess,slope,.5,0.5,0.47,0.030000000000000027,0.030000000000000027,FALSE,positive,FALSE,16271,16271,slope = 0.47
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,guess-slope-2,stat_guess,slope,0,0,0.01,0.01,0.01,FALSE,positive,FALSE,10879,10879,slope = 0.01
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,guess-slope-3,stat_guess,slope,-0.75,-0.75,-0.5,0.25,0.25,FALSE,negative,FALSE,41096,41096,slope = -0.50
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,guess-slope-4,stat_guess,slope,-0.8,-0.8,-0.84,0.039999999999999925,0.039999999999999925,FALSE,negative,FALSE,15495,15495,slope = -0.84
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,guess-slope-5,stat_guess,slope,-0.6,-0.6,-0.37,0.22999999999999998,0.22999999999999998,FALSE,negative,FALSE,43742,43742,slope = -0.37
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,guess-slope-6,stat_guess,slope,.3,0.3,0.29,0.010000000000000009,0.010000000000000009,FALSE,positive,FALSE,28697,28697,slope = 0.29
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,guess-slope-7,stat_guess,slope,1.25,1.25,0.7,0.55,0.55,FALSE,positive,FALSE,26990,26990,slope = 0.70
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,guess-correlation-1,stat_guess,correlation,.5,0.5,0.71,0.20999999999999996,0.20999999999999996,FALSE,positive,FALSE,8650,8650,"slope = 0.35, correlation = 0.71"
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,guess-correlation-2,stat_guess,correlation,.5,0.5,0.57,0.06999999999999995,0.06999999999999995,FALSE,positive,FALSE,3686,3686,"slope = 0.35, correlation = 0.57"
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,guess-correlation-3,stat_guess,correlation,.2,0.2,0.3,0.09999999999999998,0.09999999999999998,FALSE,positive,FALSE,3835,3835,"slope = 0.35, correlation = 0.30"
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,guess-correlation-4,stat_guess,correlation,-0.6,-0.6,-0.7,0.09999999999999998,0.09999999999999998,FALSE,negative,FALSE,5716,5716,"slope = -0.83, correlation = -0.70"
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,guess-correlation-5,stat_guess,correlation,.4,0.4,0.5,0.09999999999999998,0.09999999999999998,FALSE,positive,FALSE,4376,4376,"slope = 0.34, correlation = 0.50"
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,guess-correlation-6,stat_guess,correlation,-0.2,-0.2,-0.5,0.3,0.3,FALSE,negative,FALSE,6168,6168,"slope = -0.69, correlation = -0.50"
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,guess-correlation-7,stat_guess,correlation,.4,0.4,0.26,0.14,0.14,FALSE,positive,FALSE,4945,4945,"slope = 0.33, correlation = 0.26"
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,guess-correlation-8,stat_guess,correlation,-0.3,-0.3,-0.26,0.03999999999999998,0.03999999999999998,FALSE,negative,FALSE,4330,4330,"slope = -0.16, correlation = -0.26"
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,guess-slope-1,stat_guess,slope,1.5,1.5,0.47,1.03,1.03,FALSE,positive,FALSE,3516,3516,slope = 0.47
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,guess-slope-2,stat_guess,slope,0,0,0.01,0.01,0.01,FALSE,positive,FALSE,4563,4563,slope = 0.01
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,guess-slope-3,stat_guess,slope,-.35,-0.35,-0.5,0.15000000000000002,0.15000000000000002,FALSE,negative,FALSE,6871,6871,slope = -0.50
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,guess-slope-4,stat_guess,slope,-1.2,-1.2,-0.84,0.36,0.36,FALSE,negative,FALSE,3801,3801,slope = -0.84
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,guess-slope-5,stat_guess,slope,-0.5,-0.5,-0.37,0.13,0.13,FALSE,negative,FALSE,9621,9621,slope = -0.37
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,guess-slope-6,stat_guess,slope,.8,0.8,0.29,0.51,0.51,FALSE,positive,FALSE,11684,11684,slope = 0.29
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,guess-slope-7,stat_guess,slope,1.25,1.25,0.7,0.55,0.55,FALSE,positive,FALSE,7064,7064,slope = 0.70
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,guess-correlation-1,stat_guess,correlation,.8,0.8,0.71,0.09000000000000008,0.09000000000000008,FALSE,positive,FALSE,5512,5512,"slope = 0.35, correlation = 0.71"
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,guess-correlation-2,stat_guess,correlation,.6,0.6,0.57,0.030000000000000027,0.030000000000000027,FALSE,positive,FALSE,6201,6201,"slope = 0.35, correlation = 0.57"
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,guess-correlation-3,stat_guess,correlation,.2,0.2,0.3,0.09999999999999998,0.09999999999999998,FALSE,positive,FALSE,6733,6733,"slope = 0.35, correlation = 0.30"
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,guess-correlation-4,stat_guess,correlation,.9,0.9,-0.7,1.6,1.6,FALSE,negative,TRUE,8015,8015,"slope = -0.83, correlation = -0.70"
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,guess-correlation-5,stat_guess,correlation,.6,0.6,0.5,0.09999999999999998,0.09999999999999998,FALSE,positive,FALSE,10964,10964,"slope = 0.34, correlation = 0.50"
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,guess-correlation-6,stat_guess,correlation,-.3,-0.3,-0.5,0.2,0.2,FALSE,negative,FALSE,12450,12450,"slope = -0.69, correlation = -0.50"
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,guess-correlation-7,stat_guess,correlation,0.72,0.72,0.26,0.45999999999999996,0.45999999999999996,FALSE,positive,FALSE,10950,10950,"slope = 0.33, correlation = 0.26"
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,guess-correlation-8,stat_guess,correlation,-0.7,-0.7,-0.26,0.43999999999999995,0.43999999999999995,FALSE,negative,FALSE,13018,13018,"slope = -0.16, correlation = -0.26"
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,guess-slope-1,stat_guess,slope,1,1,0.47,0.53,0.53,FALSE,positive,FALSE,19100,19100,slope = 0.47
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,guess-slope-2,stat_guess,slope,.0001,1e-4,0.01,0.0099,0.0099,FALSE,positive,FALSE,14899,14899,slope = 0.01
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,guess-slope-3,stat_guess,slope,-0.6,-0.6,-0.5,0.09999999999999998,0.09999999999999998,FALSE,negative,FALSE,23799,23799,slope = -0.50
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,guess-slope-4,stat_guess,slope,-.8,-0.8,-0.84,0.039999999999999925,0.039999999999999925,FALSE,negative,FALSE,18899,18899,slope = -0.84
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,guess-slope-5,stat_guess,slope,-.3,-0.3,-0.37,0.07,0.07,FALSE,negative,FALSE,27265,27265,slope = -0.37
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,guess-slope-6,stat_guess,slope,.6,0.6,0.29,0.31,0.31,FALSE,positive,FALSE,25045,25045,slope = 0.29
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,guess-slope-7,stat_guess,slope,.6,0.6,0.7,0.09999999999999998,0.09999999999999998,FALSE,positive,FALSE,16330,16330,slope = 0.70
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,guess-correlation-1,stat_guess,correlation,.7,0.7,0.71,0.010000000000000009,0.010000000000000009,FALSE,positive,FALSE,10878,10878,"slope = 0.35, correlation = 0.71"
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,guess-correlation-2,stat_guess,correlation,.46,0.46,0.57,0.10999999999999993,0.10999999999999993,FALSE,positive,FALSE,6974,6974,"slope = 0.35, correlation = 0.57"
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,guess-correlation-3,stat_guess,correlation,.15,0.15,0.3,0.15,0.15,FALSE,positive,FALSE,7797,7797,"slope = 0.35, correlation = 0.30"
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,guess-correlation-4,stat_guess,correlation,-0.77,-0.77,-0.7,0.07000000000000006,0.07000000000000006,FALSE,negative,FALSE,7144,7144,"slope = -0.83, correlation = -0.70"
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,guess-correlation-5,stat_guess,correlation,.39,0.39,0.5,0.10999999999999999,0.10999999999999999,FALSE,positive,FALSE,7561,7561,"slope = 0.34, correlation = 0.50"
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,guess-correlation-6,stat_guess,correlation,-0.11,-0.11,-0.5,0.39,0.39,FALSE,negative,FALSE,5767,5767,"slope = -0.69, correlation = -0.50"
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,guess-correlation-7,stat_guess,correlation,.2,0.2,0.26,0.06,0.06,FALSE,positive,FALSE,5435,5435,"slope = 0.33, correlation = 0.26"
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,guess-correlation-8,stat_guess,correlation,-0.4,-0.4,-0.26,0.14,0.14,FALSE,negative,FALSE,10477,10477,"slope = -0.16, correlation = -0.26"
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,guess-slope-1,stat_guess,slope,.4,0.4,0.47,0.06999999999999995,0.06999999999999995,FALSE,positive,FALSE,8560,8560,slope = 0.47
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,guess-slope-2,stat_guess,slope,.1,0.1,0.01,0.09000000000000001,0.09000000000000001,FALSE,positive,FALSE,11340,11340,slope = 0.01
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,guess-slope-3,stat_guess,slope,-0.4,-0.4,-0.5,0.09999999999999998,0.09999999999999998,FALSE,negative,FALSE,6013,6013,slope = -0.50
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,guess-slope-4,stat_guess,slope,-0.9,-0.9,-0.84,0.06000000000000005,0.06000000000000005,FALSE,negative,FALSE,29473,29473,slope = -0.84
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,guess-slope-5,stat_guess,slope,-0.2,-0.2,-0.37,0.16999999999999998,0.16999999999999998,FALSE,negative,FALSE,19523,19523,slope = -0.37
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,guess-slope-6,stat_guess,slope,.2,0.2,0.29,0.08999999999999997,0.08999999999999997,FALSE,positive,FALSE,12283,12283,slope = 0.29
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,guess-slope-7,stat_guess,slope,.9,0.9,0.7,0.20000000000000007,0.20000000000000007,FALSE,positive,FALSE,14832,14832,slope = 0.70
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,guess-correlation-1,stat_guess,correlation,.95,0.95,0.71,0.24,0.24,FALSE,positive,FALSE,5954,5954,"slope = 0.35, correlation = 0.71"
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,guess-correlation-2,stat_guess,correlation,.75,0.75,0.57,0.18000000000000005,0.18000000000000005,FALSE,positive,FALSE,8819,8819,"slope = 0.35, correlation = 0.57"
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,guess-correlation-3,stat_guess,correlation,0,0,0.3,0.3,0.3,FALSE,positive,FALSE,3797,3797,"slope = 0.35, correlation = 0.30"
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,guess-correlation-4,stat_guess,correlation,.9,0.9,-0.7,1.6,1.6,FALSE,negative,TRUE,21372,21372,"slope = -0.83, correlation = -0.70"
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,guess-correlation-5,stat_guess,correlation,.66,0.66,0.5,0.16000000000000003,0.16000000000000003,FALSE,positive,FALSE,7469,7469,"slope = 0.34, correlation = 0.50"
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,guess-correlation-6,stat_guess,correlation,0,0,-0.5,0.5,0.5,FALSE,negative,FALSE,5428,5428,"slope = -0.69, correlation = -0.50"
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,guess-correlation-7,stat_guess,correlation,.5,0.5,0.26,0.24,0.24,FALSE,positive,FALSE,6407,6407,"slope = 0.33, correlation = 0.26"
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,guess-correlation-8,stat_guess,correlation,.75,0.75,-0.26,1.01,1.01,FALSE,negative,TRUE,15526,15526,"slope = -0.16, correlation = -0.26"
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,guess-slope-1,stat_guess,slope,.25,0.25,0.47,0.21999999999999997,0.21999999999999997,FALSE,positive,FALSE,12041,12041,slope = 0.47
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,guess-slope-2,stat_guess,slope,.01,0.01,0.01,0,0,FALSE,positive,FALSE,20661,20661,slope = 0.01
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,guess-slope-3,stat_guess,slope,-0.25,-0.25,-0.5,0.25,0.25,FALSE,negative,FALSE,11153,11153,slope = -0.50
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,guess-slope-4,stat_guess,slope,-0.5,-0.5,-0.84,0.33999999999999997,0.33999999999999997,FALSE,negative,FALSE,16292,16292,slope = -0.84
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,guess-slope-5,stat_guess,slope,-0.25,-0.25,-0.37,0.12,0.12,FALSE,negative,FALSE,14819,14819,slope = -0.37
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,guess-slope-6,stat_guess,slope,.1,0.1,0.29,0.18999999999999997,0.18999999999999997,FALSE,positive,FALSE,12818,12818,slope = 0.29
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,guess-slope-7,stat_guess,slope,.5,0.5,0.7,0.19999999999999996,0.19999999999999996,FALSE,positive,FALSE,28408,28408,slope = 0.70
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,guess-correlation-1,stat_guess,correlation,.5,0.5,0.71,0.20999999999999996,0.20999999999999996,FALSE,positive,FALSE,11448,11448,"slope = 0.35, correlation = 0.71"
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,guess-correlation-2,stat_guess,correlation,.8,0.8,0.57,0.2300000000000001,0.2300000000000001,FALSE,positive,FALSE,9423,9423,"slope = 0.35, correlation = 0.57"
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,guess-correlation-3,stat_guess,correlation,1,1,0.3,0.7,0.7,FALSE,positive,FALSE,17578,17578,"slope = 0.35, correlation = 0.30"
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,guess-correlation-4,stat_guess,correlation,-0.9,-0.9,-0.7,0.20000000000000007,0.20000000000000007,FALSE,negative,FALSE,14752,14752,"slope = -0.83, correlation = -0.70"
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,guess-correlation-5,stat_guess,correlation,.9,0.9,0.5,0.4,0.4,FALSE,positive,FALSE,14339,14339,"slope = 0.34, correlation = 0.50"
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,guess-correlation-6,stat_guess,correlation,-1,-1,-0.5,0.5,0.5,FALSE,negative,FALSE,24210,24210,"slope = -0.69, correlation = -0.50"
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,guess-correlation-7,stat_guess,correlation,.02,0.02,0.26,0.24000000000000002,0.24000000000000002,FALSE,positive,FALSE,26403,26403,"slope = 0.33, correlation = 0.26"
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,guess-correlation-8,stat_guess,correlation,-1,-1,-0.26,0.74,0.74,FALSE,negative,FALSE,27249,27249,"slope = -0.16, correlation = -0.26"
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,guess-slope-1,stat_guess,slope,0.35,0.35,0.47,0.12,0.12,FALSE,positive,FALSE,25860,25860,slope = 0.47
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,guess-slope-2,stat_guess,slope,0,0,0.01,0.01,0.01,FALSE,positive,FALSE,26391,26391,slope = 0.01
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,guess-slope-3,stat_guess,slope,-.07,-0.07,-0.5,0.43,0.43,FALSE,negative,FALSE,47915,47915,slope = -0.50
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,guess-slope-4,stat_guess,slope,-.02,-0.02,-0.84,0.82,0.82,FALSE,negative,FALSE,17388,17388,slope = -0.84
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,guess-slope-5,stat_guess,slope,-.04,-0.04,-0.37,0.33,0.33,FALSE,negative,FALSE,17182,17182,slope = -0.37
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,guess-slope-6,stat_guess,slope,.60,0.6,0.29,0.31,0.31,FALSE,positive,FALSE,16107,16107,slope = 0.29
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,guess-slope-7,stat_guess,slope,.04,0.04,0.7,0.6599999999999999,0.6599999999999999,FALSE,positive,FALSE,22693,22693,slope = 0.70
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,guess-correlation-1,stat_guess,correlation,.65,0.65,0.71,0.05999999999999994,0.05999999999999994,FALSE,positive,FALSE,13524,13524,"slope = 0.35, correlation = 0.71"
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,guess-correlation-2,stat_guess,correlation,.4,0.4,0.57,0.16999999999999993,0.16999999999999993,FALSE,positive,FALSE,15150,15150,"slope = 0.35, correlation = 0.57"
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,guess-correlation-3,stat_guess,correlation,.2,0.2,0.3,0.09999999999999998,0.09999999999999998,FALSE,positive,FALSE,6645,6645,"slope = 0.35, correlation = 0.30"
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,guess-correlation-4,stat_guess,correlation,-0.7,-0.7,-0.7,0,0,FALSE,negative,FALSE,7868,7868,"slope = -0.83, correlation = -0.70"
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,guess-correlation-5,stat_guess,correlation,.4,0.4,0.5,0.09999999999999998,0.09999999999999998,FALSE,positive,FALSE,10867,10867,"slope = 0.34, correlation = 0.50"
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,guess-correlation-6,stat_guess,correlation,-0.3,-0.3,-0.5,0.2,0.2,FALSE,negative,FALSE,14974,14974,"slope = -0.69, correlation = -0.50"
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,guess-correlation-7,stat_guess,correlation,.1,0.1,0.26,0.16,0.16,FALSE,positive,FALSE,43207,43207,"slope = 0.33, correlation = 0.26"
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,guess-correlation-8,stat_guess,correlation,-0.3,-0.3,-0.26,0.03999999999999998,0.03999999999999998,FALSE,negative,FALSE,39397,39397,"slope = -0.16, correlation = -0.26"
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,guess-slope-1,stat_guess,slope,.5,0.5,0.47,0.030000000000000027,0.030000000000000027,FALSE,positive,FALSE,24179,24179,slope = 0.47
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,guess-slope-2,stat_guess,slope,0.005,0.005,0.01,0.005,0.005,FALSE,positive,FALSE,26879,26879,slope = 0.01
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,guess-slope-3,stat_guess,slope,-0.5,-0.5,-0.5,0,0,FALSE,negative,FALSE,38356,38356,slope = -0.50
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,guess-slope-4,stat_guess,slope,-1,-1,-0.84,0.16000000000000003,0.16000000000000003,FALSE,negative,FALSE,20146,20146,slope = -0.84
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,guess-slope-5,stat_guess,slope,-.33,-0.33,-0.37,0.03999999999999998,0.03999999999999998,FALSE,negative,FALSE,25571,25571,slope = -0.37
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,guess-slope-6,stat_guess,slope,.25,0.25,0.29,0.03999999999999998,0.03999999999999998,FALSE,positive,FALSE,43405,43405,slope = 0.29
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,guess-slope-7,stat_guess,slope,.9,0.9,0.7,0.20000000000000007,0.20000000000000007,FALSE,positive,FALSE,35125,35125,slope = 0.70
67204af156acf704058c6e66,PP,PlotWise,PlotWise,guess-correlation-1,stat_guess,correlation,.6,0.6,0.71,0.10999999999999999,0.10999999999999999,FALSE,positive,FALSE,5540,5540,"slope = 0.35, correlation = 0.71"
67204af156acf704058c6e66,PP,PlotWise,PlotWise,guess-correlation-2,stat_guess,correlation,.5,0.5,0.57,0.06999999999999995,0.06999999999999995,FALSE,positive,FALSE,4816,4816,"slope = 0.35, correlation = 0.57"
67204af156acf704058c6e66,PP,PlotWise,PlotWise,guess-correlation-3,stat_guess,correlation,.1,0.1,0.3,0.19999999999999998,0.19999999999999998,FALSE,positive,FALSE,12835,12835,"slope = 0.35, correlation = 0.30"
67204af156acf704058c6e66,PP,PlotWise,PlotWise,guess-correlation-4,stat_guess,correlation,-0.5,-0.5,-0.7,0.19999999999999996,0.19999999999999996,FALSE,negative,FALSE,5534,5534,"slope = -0.83, correlation = -0.70"
67204af156acf704058c6e66,PP,PlotWise,PlotWise,guess-correlation-5,stat_guess,correlation,.15,0.15,0.5,0.35,0.35,FALSE,positive,FALSE,6870,6870,"slope = 0.34, correlation = 0.50"
67204af156acf704058c6e66,PP,PlotWise,PlotWise,guess-correlation-6,stat_guess,correlation,-0.07,-0.07,-0.5,0.43,0.43,FALSE,negative,FALSE,6835,6835,"slope = -0.69, correlation = -0.50"
67204af156acf704058c6e66,PP,PlotWise,PlotWise,guess-correlation-7,stat_guess,correlation,.15,0.15,0.26,0.11000000000000001,0.11000000000000001,FALSE,positive,FALSE,10242,10242,"slope = 0.33, correlation = 0.26"
67204af156acf704058c6e66,PP,PlotWise,PlotWise,guess-correlation-8,stat_guess,correlation,-0.1,-0.1,-0.26,0.16,0.16,FALSE,negative,FALSE,10081,10081,"slope = -0.16, correlation = -0.26"
67204af156acf704058c6e66,PP,PlotWise,PlotWise,guess-slope-1,stat_guess,slope,1.25,1.25,0.47,0.78,0.78,FALSE,positive,FALSE,6708,6708,slope = 0.47
67204af156acf704058c6e66,PP,PlotWise,PlotWise,guess-slope-2,stat_guess,slope,.05,0.05,0.01,0.04,0.04,FALSE,positive,FALSE,10038,10038,slope = 0.01
67204af156acf704058c6e66,PP,PlotWise,PlotWise,guess-slope-3,stat_guess,slope,-0.75,-0.75,-0.5,0.25,0.25,FALSE,negative,FALSE,6038,6038,slope = -0.50
67204af156acf704058c6e66,PP,PlotWise,PlotWise,guess-slope-4,stat_guess,slope,-1.5,-1.5,-0.84,0.66,0.66,FALSE,negative,FALSE,13616,13616,slope = -0.84
67204af156acf704058c6e66,PP,PlotWise,PlotWise,guess-slope-5,stat_guess,slope,-0.75,-0.75,-0.37,0.38,0.38,FALSE,negative,FALSE,11589,11589,slope = -0.37
67204af156acf704058c6e66,PP,PlotWise,PlotWise,guess-slope-6,stat_guess,slope,0.37,0.37,0.29,0.08000000000000002,0.08000000000000002,FALSE,positive,FALSE,22217,22217,slope = 0.29
67204af156acf704058c6e66,PP,PlotWise,PlotWise,guess-slope-7,stat_guess,slope,0.62,0.62,0.7,0.07999999999999996,0.07999999999999996,FALSE,positive,FALSE,10851,10851,slope = 0.70
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,guess-correlation-1,stat_guess,correlation,0.8,0.8,0.71,0.09000000000000008,0.09000000000000008,FALSE,positive,FALSE,22998,22998,"slope = 0.35, correlation = 0.71"
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,guess-correlation-2,stat_guess,correlation,0.5,0.5,0.57,0.06999999999999995,0.06999999999999995,FALSE,positive,FALSE,7654,7654,"slope = 0.35, correlation = 0.57"
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,guess-correlation-3,stat_guess,correlation,0.4,0.4,0.3,0.10000000000000003,0.10000000000000003,FALSE,positive,FALSE,10006,10006,"slope = 0.35, correlation = 0.30"
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,guess-correlation-4,stat_guess,correlation,-0.5,-0.5,-0.7,0.19999999999999996,0.19999999999999996,FALSE,negative,FALSE,7515,7515,"slope = -0.83, correlation = -0.70"
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,guess-correlation-5,stat_guess,correlation,0.4,0.4,0.5,0.09999999999999998,0.09999999999999998,FALSE,positive,FALSE,21308,21308,"slope = 0.34, correlation = 0.50"
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,guess-correlation-6,stat_guess,correlation,-0.4,-0.4,-0.5,0.09999999999999998,0.09999999999999998,FALSE,negative,FALSE,8340,8340,"slope = -0.69, correlation = -0.50"
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,guess-correlation-7,stat_guess,correlation,0.3,0.3,0.26,0.03999999999999998,0.03999999999999998,FALSE,positive,FALSE,12103,12103,"slope = 0.33, correlation = 0.26"
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,guess-correlation-8,stat_guess,correlation,-0.4,-0.4,-0.26,0.14,0.14,FALSE,negative,FALSE,8712,8712,"slope = -0.16, correlation = -0.26"
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,guess-slope-1,stat_guess,slope,0.5,0.5,0.47,0.030000000000000027,0.030000000000000027,FALSE,positive,FALSE,8542,8542,slope = 0.47
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,guess-slope-2,stat_guess,slope,0.1,0.1,0.01,0.09000000000000001,0.09000000000000001,FALSE,positive,FALSE,12233,12233,slope = 0.01
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,guess-slope-3,stat_guess,slope,-0.6,-0.6,-0.5,0.09999999999999998,0.09999999999999998,FALSE,negative,FALSE,9605,9605,slope = -0.50
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,guess-slope-4,stat_guess,slope,-0.6,-0.6,-0.84,0.24,0.24,FALSE,negative,FALSE,10294,10294,slope = -0.84
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,guess-slope-5,stat_guess,slope,-0.5,-0.5,-0.37,0.13,0.13,FALSE,negative,FALSE,21458,21458,slope = -0.37
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,guess-slope-6,stat_guess,slope,0.3,0.3,0.29,0.010000000000000009,0.010000000000000009,FALSE,positive,FALSE,18490,18490,slope = 0.29
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,guess-slope-7,stat_guess,slope,0.4,0.4,0.7,0.29999999999999993,0.29999999999999993,FALSE,positive,FALSE,15504,15504,slope = 0.70
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,guess-correlation-1,stat_guess,correlation,1,1,0.71,0.29000000000000004,0.29000000000000004,FALSE,positive,FALSE,58333,58333,"slope = 0.35, correlation = 0.71"
