participantId,group,lecture_type,practice_type,source_file,trialId,responseId,responsePrompt,answer,duration,cleanedDuration,status,percentComplete
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,futureInterestSurvey,windowEvents,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":44,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,6605,6605,completed,100
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",4,6605,6605,completed,100
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,6605,6605,completed,100
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,6,6605,6605,completed,100
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,maintainedSituationalInterest,windowEvents,NA,"{""focus"":5,""input"":4,""keydown"":0,""keyup"":0,""mousemove"":24,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,2,15704,15704,completed,100
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,6,15704,15704,completed,100
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,5,15704,15704,completed,100
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,5,15704,15704,completed,100
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,2,15704,15704,completed,100
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,triggeredSituationalInterest,tsi_session_boring,This session has been boring,2,15704,15704,completed,100
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,triggeredSituationalInterest,tsi_session_fun,This session has been fun,6,15704,15704,completed,100
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,5,15704,15704,completed,100
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,triggeredSituationalInterest,windowEvents,NA,"{""focus"":10,""input"":9,""keydown"":0,""keyup"":0,""mousemove"":59,""mousedown"":11,""mouseup"":11,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_any_study,NA,6,8301,8301,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_dynamic_vis_study,NA,6,8301,8301,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_statistics_study,NA,1,8301,8301,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,windowEvents,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":34,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":2,""visibility"":0}",NA,NA,NA,NA
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,1,11049,11049,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",1,11049,11049,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,1,11049,11049,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,1,11049,11049,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,windowEvents,NA,"{""focus"":5,""input"":4,""keydown"":0,""keyup"":0,""mousemove"":46,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":1,""visibility"":0}",NA,NA,NA,NA
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,6,14842,14842,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,4,14842,14842,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,1,14842,14842,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,1,14842,14842,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,1,14842,14842,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_boring,This session has been boring,6,14842,14842,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_fun,This session has been fun,1,14842,14842,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,2,14842,14842,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,windowEvents,NA,"{""focus"":9,""input"":8,""keydown"":0,""keyup"":0,""mousemove"":57,""mousedown"":10,""mouseup"":10,""resize"":0,""scroll"":3,""visibility"":0}",NA,NA,NA,NA
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_any_study,NA,6,12821,12821,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_dynamic_vis_study,NA,6,12821,12821,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_statistics_study,NA,6,12821,12821,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,windowEvents,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":50,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":3,""visibility"":0}",NA,NA,NA,NA
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,4,13200,13200,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",1,13200,13200,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,13200,13200,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,13200,13200,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,windowEvents,NA,"{""focus"":6,""input"":5,""keydown"":0,""keyup"":0,""mousemove"":49,""mousedown"":10,""mouseup"":10,""resize"":0,""scroll"":1,""visibility"":0}",NA,NA,NA,NA
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,2,19923,19923,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,4,19923,19923,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,5,19923,19923,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,5,19923,19923,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,6,19923,19923,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_boring,This session has been boring,1,19923,19923,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_fun,This session has been fun,5,19923,19923,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,19923,19923,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,windowEvents,NA,"{""focus"":9,""input"":8,""keydown"":0,""keyup"":0,""mousemove"":71,""mousedown"":11,""mouseup"":11,""resize"":0,""scroll"":3,""visibility"":0}",NA,NA,NA,NA
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_any_study,NA,6,9694,9694,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_dynamic_vis_study,NA,6,9694,9694,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_statistics_study,NA,6,9694,9694,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,windowEvents,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":20,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":4,""visibility"":0}",NA,NA,NA,NA
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,6,11534,11534,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",6,11534,11534,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,6,11534,11534,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,6,11534,11534,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,windowEvents,NA,"{""focus"":5,""input"":4,""keydown"":0,""keyup"":0,""mousemove"":30,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":5,""visibility"":0}",NA,NA,NA,NA
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,1,21819,21819,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,6,21819,21819,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,6,21819,21819,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,6,21819,21819,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,6,21819,21819,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_boring,This session has been boring,1,21819,21819,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_fun,This session has been fun,6,21819,21819,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,21819,21819,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,windowEvents,NA,"{""focus"":9,""input"":8,""keydown"":0,""keyup"":0,""mousemove"":53,""mousedown"":17,""mouseup"":17,""resize"":0,""scroll"":6,""visibility"":0}",NA,NA,NA,NA
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_any_study,NA,6,12000,12000,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_dynamic_vis_study,NA,6,12000,12000,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_statistics_study,NA,6,12000,12000,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,windowEvents,NA,"{""focus"":1,""input"":0,""keydown"":5,""keyup"":1,""mousemove"":21,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":3,""visibility"":0}",NA,NA,NA,NA
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,4,12921,12921,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",2,12921,12921,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,2,12921,12921,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,2,12921,12921,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,windowEvents,NA,"{""focus"":5,""input"":4,""keydown"":0,""keyup"":0,""mousemove"":33,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":1,""visibility"":0}",NA,NA,NA,NA
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,6,33734,33734,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,5,33734,33734,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,3,33734,33734,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,5,33734,33734,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,4,33734,33734,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_boring,This session has been boring,5,33734,33734,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_fun,This session has been fun,4,33734,33734,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,4,33734,33734,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,windowEvents,NA,"{""focus"":9,""input"":8,""keydown"":6,""keyup"":2,""mousemove"":88,""mousedown"":11,""mouseup"":11,""resize"":0,""scroll"":5,""visibility"":0}",NA,NA,NA,NA
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_any_study,NA,6,37882,37882,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_dynamic_vis_study,NA,6,37882,37882,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_statistics_study,NA,6,37882,37882,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,windowEvents,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":39,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":6,""visibility"":0}",NA,NA,NA,NA
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,48551,48551,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",4,48551,48551,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,3,48551,48551,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,1,48551,48551,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,windowEvents,NA,"{""focus"":5,""input"":4,""keydown"":0,""keyup"":0,""mousemove"":54,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":4,""visibility"":0}",NA,NA,NA,NA
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,2,57032,57032,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,6,57032,57032,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,5,57032,57032,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,6,57032,57032,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,5,57032,57032,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_boring,This session has been boring,1,57032,57032,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_fun,This session has been fun,6,57032,57032,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,5,57032,57032,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,windowEvents,NA,"{""focus"":9,""input"":8,""keydown"":0,""keyup"":0,""mousemove"":85,""mousedown"":11,""mouseup"":11,""resize"":0,""scroll"":7,""visibility"":0}",NA,NA,NA,NA
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_any_study,NA,6,8730,8730,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_dynamic_vis_study,NA,6,8730,8730,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_statistics_study,NA,6,8730,8730,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,windowEvents,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":2,""visibility"":0}",NA,NA,NA,NA
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,6,10947,10947,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",6,10947,10947,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,6,10947,10947,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,6,10947,10947,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,windowEvents,NA,"{""focus"":5,""input"":4,""keydown"":0,""keyup"":0,""mousemove"":16,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":3,""visibility"":0}",NA,NA,NA,NA
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,1,19114,19114,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,6,19114,19114,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,6,19114,19114,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,6,19114,19114,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,6,19114,19114,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_boring,This session has been boring,1,19114,19114,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_fun,This session has been fun,6,19114,19114,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,19114,19114,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,windowEvents,NA,"{""focus"":9,""input"":8,""keydown"":0,""keyup"":0,""mousemove"":33,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":19,""visibility"":0}",NA,NA,NA,NA
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_any_study,NA,1,12711,12711,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_dynamic_vis_study,NA,1,12711,12711,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,interest_statistics_study,NA,1,12711,12711,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,futureInterestSurvey,windowEvents,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":44,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":5,""visibility"":0}",NA,NA,NA,NA
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,1,20639,20639,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",1,20639,20639,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,1,20639,20639,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,1,20639,20639,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,windowEvents,NA,"{""focus"":5,""input"":4,""keydown"":0,""keyup"":0,""mousemove"":55,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":8,""visibility"":0}",NA,NA,NA,NA
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,4,36958,36958,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,2,36958,36958,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,2,36958,36958,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,1,36958,36958,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,4,36958,36958,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_boring,This session has been boring,2,36958,36958,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_fun,This session has been fun,4,36958,36958,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,2,36958,36958,completed,100
